"IRSZ","CíMHELY NEVE","JELLEGE","VÁROSRÉSZ","1.SZÁM","1.JEL","2.SZÁM","2.JEL"
9028,"Rozgonyi                      ","utca",,0,,0,
9026,"Rozmaring                     ","utca",,0,,0,
9012,"Rózsa                         ","út","Ménfőcsanak",0,,0,
9025,"Rózsa                         ","köz",,0,,0,
9028,"Rózsahegy","utca",,0,,0,
9028,"Rózsák                        ","tere",,0,,0,
9028,"Röppentyű                     ","utca",,0,,0,
9028,"Rövid                         ","utca",,0,,0,
9028,"Sági","út",,0,,0,
9024,"Sajó                          ","utca",,0,,0,
9028,"Salétrom                      ","utca",,0,,0,
9029,"Sárási                        ","út",,0,,0,
9029,"Sáráspuszta","puszta",,0,,0,
9021,"Sarkantyú                     ","köz",,0,,0,
9019,"Sárkereki                     ","út","Gyirmót",0,,0,
9021,"Sarló                         ","köz",,0,,0,
9022,"Saru                          ","köz",,0,,0,
9023,"Schima Bandi                  ","utca",,0,,0,
9022,"Schwarzenberg                 ","utca",,0,,0,
9022,"Schweidel                     ","utca",,0,,0,
9012,"Schweitzer Albert Dr.         ","utca","Ménfőcsanak",0,,0,
9026,"Selmeci                       ","utca",,0,,0,
9025,"Selyem                        ","utca",,0,,0,
9025,"Semmelweis                    ","utca",,0,,0,
9028,"Serfőző","utca",,0,,0,
9028,"Serfőződombi                  ","dűlő",,0,,0,
9027,"Sík Sándor","utca","Városrét",0,,0,
9027,"Siki                          ","dűlő",,0,,0,
9029,"Sikló                         ","utca",,0,,0,
9025,"Simor János püspök            ","tere",,0,,0,
9024,"Sió                           ","utca",,0,,0,
9024,"Síp                           ","utca",,0,,0,
9025,"Sóház                         ","köz",,0,,0,
9012,"Sokorópátkai                  ","út","Ménfőcsanak",0,,0,
9028,"Sólyom","utca",,0,,0,
9023,"Somogyi Béla                  ","utca",,-3,,0,
9024,"Somogyi Béla                  ","utca",,1,,25,
9024,"Somogyi Béla                  ","utca",,2,,24,
9028,"Somogyi Imre                  ","utca",,0,,0,
9025,"Somos                         ","utca",,0,,0,
9025,"Somosmajor                    ","major",,0,,0,
9028,"Soproni                       ","út",,0,,0,
9023,"Sorház                        ","utca",,0,,0,
9029,"Sövény                        ","utca",,0,,0,
9023,"Sport                         ","utca",,0,,0,
9027,"Stadion                       ","utca",,0,,0,
9022,"Stelczer Lajos                ","utca",,0,,0,
9025,"Stromfeld                     ","utca",,0,,0,
9011,"Sugár                         ","út","Győrszentiván",0,,0,
9028,"Summás","út",,0,,0,
9025,"Sütő                          ","utca",,0,,0,
9028,"Szabadi","utca",,0,,0,
9026,"Szabadrév                     ","utca",,0,,0,
9029,"Szabadság                     ","utca",,0,,0,
9021,"Szabadsajtó                   ","utca",,0,,0,
9028,"Szabó Béla","utca",,0,,0,
9012,"Szabó János                   ","út","Ménfőcsanak",0,,0,
9012,"Szabó Pál                     ","utca","Ménfőcsanak",0,,0,
9023,"Szabolcska                    ","utca",,0,,0,
9030,"Szakajtós                     ","utca",,0,,0,
9025,"Szalai I.","utca",,0,,0,
9028,"Szalma                        ","utca",,0,,0,
9012,"Szalvai Mihály                ","utca","Ménfőcsanak",0,,0,
9022,"Szappanos                     ","köz",,0,,0,
9011,"Szarka vár                ",,"Győrszentiván",0,,0,
9025,"Szarvas                       ","utca",,0,,0,
9024,"Szauter                       ","utca",,0,,0,
9022,"Széchenyi                     ","tér",,0,,0,
9012,"Szeder","út","Ménfőcsanak",0,,0,
9022,"Szedres                       ","köz",,0,,0,
9025,"Szegfű                        ","utca",,0,,0,
9028,"Székely                       ","utca",,0,,0,
9012,"Szél                          ","út","Ménfőcsanak",0,,0,
9012,"Szellő","út","Ménfőcsanak",0,,0,
9027,"Szélső                        ","utca",,0,,0,
9028,"Széna                         ","utca",,0,,0,
9024,"Szent Imre                    ","út",,1,,61,
9024,"Szent Imre                    ","út",,4,,114,
9028,"Szent Imre                    ","út",,-3,,0,
9021,"Szent István                  ","út",,1,,33,
9021,"Szent István                  ","út",,2,,10,
9022,"Szent István                  ","út",,-3,,0,
9019,"Szent László                  ","utca","Gyirmót",0,,0,
9026,"Szentgyörgyi Albert           ","utca",,0,,0,
9026,"Szentvid                      ","utca",,0,,0,
9012,"Szép Ernő                     ","utca","Ménfőcsanak",0,,0,
9019,"Szertár                       ","köz","Gyirmót",0,,0,
9012,"Szertári                      ","utca","Ménfőcsanak",0,,0,
9024,"Szérűskert                    ","utca",,0,,0,
9027,"Szeszgyár                     ","utca",,0,,0,
9025,"Sziget                        ","utca",,0,,0,
9023,"Szigethy Attila               ","út",,-3,,0,
9024,"Szigethy Attila               ","út",,2,,42,
9024,"Szigethy Attila               ","út",,1,,49,
9027,"Szigetvári                    ","út",,0,,0,
9030,"Szigligeti Ede                ","utca",,0,,0,
9011,"Szikes                        ","út","Győrszentiván",0,,0,
9012,"Szikvíz                       ","utca","Ménfőcsanak",0,,0,
9029,"Szitásdomb                    ","utca",,0,,0,
9027,"Szittya                       ","utca",,0,,0,
9027,"Szondy                        ","utca",,0,,0,
9011,"Szőlőfűrt","út","Győrszentiván",0,,0,
9028,"Szőlős                        ","utca",,0,,0,
9030,"Szőlőskert                    ","utca",,0,,0,
9028,"Szőnyi Márton                 ","utca",,0,,0,
9027,"Szövetkezet                   ","utca",,0,,0,
9026,"Szövetség                     ","utca",,0,,0,
9023,"Szövő                         ","utca",,0,,0,
9022,"Szűk                          ","köz",,0,,0,
9026,"Tábor                         ","utca",,0,,0,
9025,"Tákó                          ","utca",,0,,0,
9025,"Taligás                       ","utca",,0,,0,
9030,"Tamási Áron                   ","utca",,0,,0,
9019,"Táncsics","utca","Gyirmót",0,,0,
9024,"Táncsics Mihály               ","utca",,0,,0,
9022,"Tarcsay Vilmos                ","utca",,0,,0,
9027,"Tárna                         ","utca",,0,,0,
9028,"Tárogató                      ","utca",,0,,0,
9012,"Tas vezér                     ","utca","Ménfőcsanak",0,,0,
9028,"Tatai","út",,0,,0,
9027,"Tatár                         ","utca",,0,,0,
9025,"Tavasz                        ","utca",,0,,0,
9019,"Tavirózsa","utca","Gyirmót",0,,0,
9023,"Tegez                         ","utca",,0,,0,
9023,"Téglavető                     ","utca",,0,,0,
9022,"Teherpályaudvar               ","pályaudvar",,0,,0,
9025,"Tél                           ","utca",,0,,0,
9030,"Telek                         ","utca",,0,,0,
9022,"Teleki László                 ","utca",,0,,0,
9025,"Temető                        ","utca",,0,,0,
9028,"Templom                       ","utca",,0,,0,
9012,"Tenkes                        ","utca","Ménfőcsanak",0,,0,
9024,"Tessedik Sámuel               ","utca",,0,,0,
9011,"Tibor                         ","major","Győrszentiván",0,,0,
9019,"Tiborc                        ","utca","Gyirmót",0,,0,
9023,"Tihanyi Árpád                 ","út",,0,,0,
9027,"Tinódi                        ","utca",,0,,0,
9027,"Toldi                         ","utca",,0,,0,
9027,"Tompa                         ","utca",,0,,0,
9012,"Torda István Dr.              ","utca","Ménfőcsanak",0,,0,
9025,"Töltés                        ","utca",,0,,0,
9025,"Töltésszer",,,0,,0,
9027,"Török                         ","utca",,0,,0,
9028,"Török Ignác                   ","utca",,0,,0,
9023,"Török István                  ","utca",,0,,0,
9011,"Törökverő                     ","út","Győrszentiván",0,,0,
9025,"Törpe                         ","utca",,0,,0,
9011,"Tövis","út","Győrszentiván",0,,0,
9026,"Tőzike                        ","utca",,0,,0,
9028,"Traktoros                     ","utca",,0,,0,
9025,"Transzportház                 ","köz",,0,,0,
9025,"Tulipán                       ","utca",,0,,0,
9028,"Tusnádi","utca",,0,,0,
9022,"Türr István                   ","utca",,0,,0,
9025,"Tűz                           ","utca",,0,,0,
9028,"Tűzmadár","utca",,0,,0,
9011,"Új                            ","major","Győrszentiván",0,,0,
9025,"Új                            ","sor",,0,,0,
9028,"Új                            ","utca",,0,,0,
9012,"Új élet                       ","út","Ménfőcsanak",0,,0,
9022,"Új kapu                       ","utca",,0,,0,
9025,"Újító                         ","utca",,0,,0,
9012,"Újkút                         ","utca","Ménfőcsanak",0,,0,
9024,"Újlak                         ","utca",,0,,0,
9022,"Újvilág                       ","utca",,0,,0,
9023,"Urbantsok                     ","utca",,0,,0,
9025,"Úsztató                       ","utca",,0,,0,
9011,"Útőrház                       ","őrház","Győrszentiván",0,,0,
9030,"Úttörő                        ","utca",,0,,0,
9011,"Űrhajós                       ","utca","Győrszentiván",0,,0,
9028,"Üteg                          ","utca",,0,,0,
9011,"Váci Mihály                   ","utca","Győrszentiván",0,,0,
9028,"Vadgesztenye","utca",,0,,0,
9011,"Vadrózsa                      ","út","Győrszentiván",0,,0,
9012,"Vadvirág","út","Ménfőcsanak",0,,0,
9027,"Vágóhíd                       ","utca",,0,,0,
9011,"Vajda                         ","utca","Győrszentiván",0,,0,
9025,"Vak                           ","utca",,0,,0,
9028,"Vak Bottyán                   ","utca",,0,,0,
9025,"Vámbéry Ármin                 ","utca",,0,,0,
9030,"Vámosi                        ","utca",,0,,0,
9028,"Vándor                        ","utca",,0,,0,
9028,"Varga Katalin                 ","utca",,0,,0,
9021,"Városház                      ","tér",,0,,0,
9025,"Városház                      ","köz",,0,,0,
9022,"Vas Gereben                   ","utca",,0,,0,
9026,"Vásárhelyi Pál                ","utca",,0,,0,
9024,"Vásártér                      ","utca",,0,,0,
9025,"Vasas                         ","utca",,0,,0,
9019,"Vaskapu                       ","út","Gyirmót",0,,0,
9021,"Vasút                         ","utca",,0,,0,
9011,"Vasúti őrházak                ","őrház","Győrszentiván",0,,0,
9024,"Vasvári Pál                   ","utca",,0,,0,
9024,"Vécsey                        ","utca",,0,,0,
9025,"Velence                       ","köz",,0,,0,
9028,"Venyige                       ","utca",,0,,0,
9012,"Veres Péter                   ","utca","Ménfőcsanak",0,,0,
9023,"Verseny                       ","utca",,0,,0,
9028,"Veszprémi                     ","út",,0,,0,
9023,"Vezér                         ","utca",,0,,0,
9030,"Vihar                         ","utca",,0,,0,
9012,"Világosvár                    ","utca","Ménfőcsanak",0,,0,
9025,"Viola                         ","utca",,0,,0,
9028,"Virág                         ","utca",,0,,0,
9021,"Virágpiac                     ","piac",,0,,0,
9011,"Vitman tag                ",,"Győrszentiván",0,,0,
9026,"Vízmű                         ","utca",,0,,0,
9026,"Víztorony                     ","utca",,0,,0,
9011,"Vonat                         ","út","Győrszentiván",0,,0,
9029,"Votinszky                     ","utca",,0,,0,
9022,"Vörösmarty                    ","utca",,0,,0,
9028,"Vörössipkás                   ","utca",,0,,0,
9024,"Wesselényi                    ","utca",,0,,0,
9024,"Winter Ernő","utca",,0,,0,
9012,"YBL","sétány","Ménfőcsanak",0,,0,
9012,"Ybl Miklós                    ","utca","Ménfőcsanak",0,,0,
9021,"Zechmeister                   ","utca",,0,,0,
9026,"Zemplén                       ","utca",,0,,0,
9028,"Zichy Ottó                    ","utca",,0,,0,
9026,"Zólyom                        ","utca",,0,,0,
9023,"Zombor                        ","utca",,0,,0,
9028,"Zöld                          ","utca",,0,,0,
9011,"Zrínyi                        ","köz","Győrszentiván",0,,0,
9024,"Zrínyi                        ","utca",,0,,0,
9022,"Zsák                          ","utca",,0,,0,
9012,"Zsellér                       ","utca","Ménfőcsanak",0,,0,
9012,"Zsigmond király               ","utca","Ménfőcsanak",0,,0,
9025,"Zsombék                       ","utca",,0,,0,
9025,"Zúgó                          ","utca",,0,,0,
