"IRSZ","CíMHELY NEVE","JELLEGE","VÁROSRÉSZ","1.SZÁM","1.JEL","2.SZÁM","2.JEL"
4033,"Süveg                    ","utca",,0,,0,
4030,"Szablya                  ","utca",,0,,0,
4030,"Szabó Kálmán             ","utca",,0,,0,
4027,"Szabó Lőrinc","utca",,0,,0,
4033,"Szabó Pál                ","utca",,0,,0,
4031,"Szabolcs                 ","utca",,0,,0,
4030,"Szabolcska Mihály        ","utca",,0,,0,
4030,"Szacsvay Imre            ","utca",,0,,0,
4002,"Szajkó","utca",,0,,0,
4032,"Szalay Sándor ","utca",,0,,0,
4002,"Szálerdő","utca",,0,,0,
4025,"Szalkay                  ","utca",,0,,0,
4002,"Szalma","utca",,0,,0,
4033,"Szalók                   ","utca",,0,,0,
4033,"Szalóksámson","utca",,0,,0,
4033,"Számadó                  ","utca",,0,,0,
4002,"Szamóca","utca",,0,,0,
4002,"Szánkó","utca",,0,,0,
4029,"Szappanos                ","utca",,0,,0,
4033,"Szárazi Ferenc           ","utca",,-3,,0,
4034,"Szárazi Ferenc           ","utca",,1,,25,
4034,"Szárazi Ferenc           ","utca",,2,,24,
4225,"Szárazmalom              ","utca","Józsa",0,,0,
4079,"Szárcsa                  ","utca","Bánk",0,,0,
4032,"Szarka János             ","utca",,0,,0,
4002,"Szarkaláb","utca",,0,,0,
4034,"Szarvas                  ","utca",,0,,0,
4029,"Szatmár                  ","utca",,0,,0,
4030,"Szávay Gyula             ","utca",,0,,0,
4002,"Százszorszép","utca",,0,,0,
4025,"Széchenyi                ","utca",,1,,59,
4025,"Széchenyi                ","utca",,2,,58,
4031,"Széchenyi                ","utca",,-3,,0,
4033,"Szeder                   ","utca",,0,,0,
4030,"Szeged                   ","utca",,0,,0,
4033,"Szegedi Gergely          ","utca",,0,,0,
4031,"Szeges","utca",,0,,0,
4027,"Szegfű                   ","utca",,0,,0,
4028,"Székely                  ","utca",,0,,0,
4002,"Szekeres                 ","utca",,0,,0,
4002,"Szeklice","utca",,0,,0,
4030,"Szél                     ","utca",,0,,0,
4002,"Szellőrózsa","utca",,0,,0,
4034,"Szélső                   ","utca",,0,,0,
4030,"Széna                    ","tér",,0,,0,
4034,"Szenczy Molnár Albert    ","utca",,0,,0,
4024,"Szent Anna               ","utca",,0,,0,
4031,"Szent Mihály             ","utca",,0,,0,
4030,"Szentes","utca",,0,,0,
4225,"Szentgyörgyfalvi         ","utca","Józsa",0,,0,
4034,"Szentgyörgyi             ","utca",,0,,0,
4034,"Szép                     ","utca",,0,,0,
4002,"Szepes","tanya",,0,,0,
4030,"Szepesi                  ","utca",,0,,0,
4025,"Szepességi               ","utca",,0,,0,
4033,"Szeremlei                ","utca",,0,,0,
4002,"Szérű","utca",,0,,0,
4028,"Szigligeti               ","utca",,0,,0,
4032,"Szikes                   ","utca",,0,,0,
4002,"Szikgát                  ",,,0,,0,
4002,"Szikigyakor              ","utca",,0,,0,
4030,"Szikra                   ","utca",,0,,0,
4033,"Szikszai                 ","utca",,0,,0,
4033,"Szilágyi Erzsébet","utca",,0,,0,
4030,"Szilágyi János           ","utca",,0,,0,
4030,"Szilágyság               ","utca",,0,,0,
4225,"Szilegyházi              ","utca","Józsa",0,,0,
4030,"Szilva                   ","utca",,0,,0,
4002,"Szilváni","utca",,0,,0,
4034,"Szilvásújfalusi          ","utca",,0,,0,
4225,"Szirom                   ","utca","Józsa",0,,0,
4033,"Szitás                   ","utca",,0,,0,
4025,"Szív                     ","utca",,0,,0,
4225,"Szivárvány               ","utca","Józsa",0,,0,
4025,"Szoboszlói               ","út",,2,,2,
4031,"Szoboszlói               ","út",,-3,,0,
4024,"Szombathi István          ","utca",,0,,0,
4033,"Szondi                   ","utca",,0,,0,
4031,"Szotyori                 ","utca",,0,,0,
4002,"Szőlő                    ","utca",,0,,0,
4225,"Szőlőhegy                ","utca",,0,,0,
4034,"Szőlőskert               ","utca",,0,,0,
4002,"Szömörce","utca",,0,,0,
4030,"Szőreg","utca",,0,,0,
4030,"Szőreg","utca",,0,,0,
4033,"Szurony","utca",,0,,0,
4033,"Szűcs István             ","utca",,0,,0,
4028,"Szűr                     ","utca",,0,,0,
4002,"Szüret","utca",,0,,0,
4032,"Takács István ","utca",,0,,0,
4034,"Táltos                   ","utca",,0,,0,
4033,"Tamási Áron              ","utca",,0,,0,
4028,"Táncsics Mihály          ","utca",,0,,0,
4026,"Tanító                   ","utca",,0,,0,
4032,"Tankó Béla","utca",,0,,0,
4002,"Tank","utca",,0,,0,
4030,"Tarányi József           ","utca",,0,,0,
4031,"Tarján                   ","tér",,0,,0,
4032,"Tarján                   ","utca",,0,,0,
4002,"Tarló","utca",,0,,0,
4030,"Tárogató                 ","utca",,0,,0,
4030,"Tarr                     ","utca",,0,,0,
4031,"Tass                     ","utca",,0,,0,
4030,"Tatár                    ","utca",,0,,0,
4030,"Tátra                    ","utca",,0,,0,
4031,"Tavasz                   ","utca",,0,,0,
4031,"Tegez                    ","utca",,0,,0,
4030,"Téglás                   ","utca",,0,,0,
4030,"Tégláskert               ","utca",,0,,0,
4031,"Téglavető                ","utca",,0,,0,
4030,"Tél                      ","utca",,0,,0,
4225,"Telek                    ","utca","Józsa",0,,0,
4024,"Teleki                   ","utca",,0,,0,
4225,"Templom                  ","utca","Józsa",0,,0,
4034,"Tengerész                ","utca",,0,,0,
4002,"Termő","utca",,0,,0,
4032,"Tessedik Sámuel          ","utca",,0,,0,
4026,"Thaly Kálmán             ","utca",,0,,0,
4027,"Thomas Mann              ","utca",,2,,16,
4032,"Thomas Mann              ","utca",,-3,,0,
4028,"Thököly                  ","utca",,0,,0,
4032,"Thuróczi Gyula           ","tér",,0,,0,
4034,"Thúry András             ","utca",,0,,0,
4079,"Tiborc                   ","utca","Bánk",0,,0,
4024,"Tímár                    ","utca",,0,,0,
4030,"Tinódi                   ","utca",,0,,0,
4002,"Tiszafa","utca",,0,,0,
4002,"Tisztás","utca",,0,,0,
4033,"Tizedes                  ","utca",,0,,0,
4031,"Tócópart","utca",,0,,0,
4225,"Tócós                    ","utca","Józsa",0,,0,
4031,"Tócóskert                ","tér",,0,,0,
4031,"Tócóvölgy                ","sétány",,0,,0,
4225,"Tokaji                   ","utca","Józsa",0,,0,
4028,"Toldi                    ","utca",,0,,0,
4033,"Tomori Pál               ","utca",,0,,0,
4024,"Tompa Mihály             ","utca",,0,,0,
4034,"Tordai Gábor             ","utca",,0,,0,
4002,"Torma","utca",,0,,0,
4014,"Tormai Béla              ","utca","Pallag",0,,0,
4033,"Tormai István            ","utca",,0,,0,
4002,"Tornyos                  ","tanya",,0,,0,
4031,"Toroczkó                 ","utca",,0,,0,
4002,"Torzsás","utca",,0,,0,
4025,"Tóth Árpád               ","utca",,0,,0,
4031,"Töhötöm                  ","utca",,0,,0,
4002,"Tőke","utca",,0,,0,
4028,"Tölgyfa                  ","utca",,0,,0,
4033,"Töltény","utca",,0,,0,
4030,"Tömös                    ","utca",,0,,0,
4033,"Tőr","utca",,0,,0,
4002,"Törköly","utca",,0,,0,
4030,"Török                    ","utca",,0,,0,
4025,"Török Bálint             ","utca",,0,,0,
4030,"Török Ignác              ","utca",,0,,0,
4002,"Tövis","utca",,0,,0,
4031,"Tőzsér                   ","utca",,0,,0,
4002,"Traktoros                ","utca",,0,,0,
4002,"Tramini","utca",,0,,0,
4031,"Trombitás                ","utca",,0,,0,
4030,"Tubarózsa","utca",,0,,0,
4002,"Tulipán","utca",,0,,0,
4030,"Turán                    ","utca",,0,,0,
4030,"Tusnád                   ","utca",,0,,0,
4030,"Tutaj                    ","utca",,0,,0,
4030,"Túzok                    ","utca",,0,,0,
4030,"Tüdős Klára","utca",,1,,25,
4030,"Tüdős Klára","utca",,2,,30,
4002,"Tüdős Klára","utca",,-3,,0,
4002,"Tükrösszív","utca",,0,,0,
4034,"Tünde","utca",,0,,0,
4002,"Tündérhegy","utca",,0,,0,
4002,"Tündérkert","utca",,0,,0,
4002,"Tündérmező","utca",,0,,0,
4002,"Tündérrózsa","utca",,0,,0,
4030,"Türr István              ","utca",,0,,0,
4028,"Tüzér                    ","utca",,0,,0,
4034,"Tyukod","utca",,0,,0,
4034,"Új                       ","utca",,0,,0,
4002,"Újgát","utca",,0,,0,
4024,"Újházi Ede               ","utca",,0,,0,
4027,"Újkert                   ","utca",,0,,0,
4029,"Ungvár                   ","utca",,0,,0,
4030,"Ungvárikert              ","utca",,0,,0,
4225,"Unokakert                ","utca","Józsa",0,,0,
4030,"Uray","utca",,0,,0,
4032,"Úrrétje                  ","utca",,0,,0,
4030,"Úszó                     ","utca",,0,,0,
4002,"Utifű","utca",,0,,0,
4002,"Útőrház","utca",,0,,0,
4002,"Üdekert","utca",,0,,0,
4027,"Űrhajósok                ","tere",,0,,0,
4002,"Űrmös","utca",,0,,0,
4030,"Vadalma","utca",,0,,0,
4002,"Vadaskert","utca",,0,,0,
4030,"Vadász                   ","utca",,0,,0,
4002,"Vadgalamb","utca",,0,,0,
4002,"Vadgesztenye","köz",,0,,0,
4002,"Vadkörte","utca",,0,,0,
4034,"Vadliba                  ","utca",,0,,0,
4034,"Vadszőlő","utca",,0,,0,
4031,"Vadvirág                 ","utca",,0,,0,
4031,"Vág                      ","utca",,0,,0,
4030,"Vágóhíd                  ","utca",,-1,,0,
4034,"Vágóhíd                  ","utca",,-2,,0,
4031,"Vajdahunyad              ","utca",,0,,0,
4033,"Vak Bottyán              ","utca",,0,,0,
4034,"Vákáncsos                ","utca",,0,,0,
4002,"Vakond","utca",,0,,0,
4033,"Vályi Nagy Tibor         ","utca",,0,,0,
4034,"Vámospércsi              ","utca",,0,,0,
4034,"Vámospércsi              ","út",,0,,0,
4030,"Vámraktár","utca",,0,,0,
4024,"Vár                      ","utca",,0,,0,
4030,"Várad                    ","utca",,0,,0,
4225,"Várdai Miklós            ","utca","Józsa",0,,0,
4024,"Varga                    ","utca",,0,,0,
4031,"Vargakert                ","utca",,0,,0,
4024,"Vármegyeháza             ","utca",,0,,0,
4024,"Városház                 ","utca",,0,,0,
4030,"Varsa                    ","utca",,0,,0,
4032,"Varsány ","utca",,0,,0,
4028,"Vas Gereben              ","utca",,0,,0,
4031,"Vásáros                  ","utca",,0,,0,
4025,"Vásáry István            ","utca",,0,,0,
4002,"Vasfű","utca",,0,,0,
4225,"Vashámor","utca","Józsa",0,,0,
4002,"Vaskapu","utca",,0,,0,
4031,"Vasöntő                  ","utca",,0,,0,
4034,"Vaspálya                 ","utca",,0,,0,
4033,"Vastorony                ","utca",,0,,0,
4034,"Vasutas                  ","utca",,0,,0,
4031,"Vasútoldal","utca",,0,,0,
4002,"Vasútszél","utca",,0,,0,
4028,"Vasvári Pál              ","utca",,0,,0,
4033,"Vay Ádám                 ","utca",,0,,0,
4030,"Vécsey                   ","utca",,0,,0,
4002,"Végső","utca",,0,,0,
4030,"Veker                    ","utca",,0,,0,
4026,"Vendég                   ","utca",,0,,0,
4027,"Vénkert                  ","utca",,0,,0,
4030,"Venyige                  ","utca",,0,,0,
4002,"Veréb                    ","dűlő",,0,,0,
4033,"Verecke                  ","utca",,0,,0,
4029,"Veres                    ","utca",,0,,0,
4002,"Veresgyűrű","utca",,0,,0,
4033,"Veres Péter              ","utca",,0,,0,
4034,"Veresegyházi Tamás       ","utca",,0,,0,
4032,"Verseny                  ","utca",,0,,0,
4225,"Vértanu                  ","utca","Józsa",0,,0,
4002,"Vértesi                  ","utca",,-3,,0,
4030,"Vértesi                  ","utca",,2,,2,
4002,"Vessző","utca",,0,,0,
4032,"Vezér                    ","utca",,0,,0,
4002,"Viasz","utca",,0,,0,
4002,"Vidra","utca",,0,,0,
4032,"Vigadó                   ","tér",,0,,0,
4024,"Vígkedvű Mihály          ","utca",,0,,0,
4002,"Vihar                    ","utca","Kismacs",0,,0,
4030,"Vikár Béla               ","utca",,0,,0,
4031,"Világos                  ","utca",,0,,0,
4030,"Villám                   ","utca",,0,,0,
4031,"Vincellér                ","utca",,0,,0,
4027,"Viola                    ","utca",,0,,0,
4028,"Virág                    ","utca",,0,,0,
4002,"Virágméz","utca",,0,,0,
4002,"Virágos                  ","utca","Kismacs",0,,0,
4002,"Virágpor","utca",,0,,0,
4002,"Virágsarok","köz",,0,,0,
4028,"Víztorony","utca",,2,,4,
4029,"Víztorony                ","utca",,-3,,0,
4033,"Vőfély                   ","utca",,0,,0,
4225,"Völgy                    ","utca","Józsa",0,,0,
4002,"Völgyalja","utca",,0,,0,
4025,"Vörösmarty               ","utca",,0,,0,
4030,"Vukovics Sebő            ","utca",,0,,0,
4031,"Vulkán                   ","utca",,0,,0,
4030,"Wekerle                  ","utca",,0,,0,
4024,"Wesselényi               ","utca",,0,,0,
4028,"Weszprémi               ","utca",,0,,0,
4030,"Wolofka                  ","utca",,0,,0,
4028,"Zákány                   ","utca",,0,,0,
4024,"Zamenhof                 ","utca",,0,,0,
4002,"Zápor                    ","utca","Kismacs",0,,0,
4225,"Zászlós                  ","utca","Józsa",0,,0,
4031,"Zelemér                  ","utca",,0,,0,
4033,"Zelizy Dániel            ","utca",,0,,0,
4002,"Zeller","utca",,0,,0,
4030,"Zengő                    ","utca",,0,,0,
4002,"Zerge","utca",,0,,0,
4028,"Zoltai Lajos             ","utca",,0,,0,
4033,"Zólyom                   ","utca",,0,,0,
4033,"Zoványi Jenő             ","utca",,0,,0,
4028,"Zöld Sándor              ","utca",,0,,0,
4024,"Zöldfa                   ","utca",,0,,0,
4002,"Zöldmező                 ","utca","Kismacs",0,,0,
4031,"Zörgőfű","utca",,0,,0,
4028,"Zrinyi                   ","utca",,1,,53,
4028,"Zrinyi                   ","utca",,2,,32,
4033,"Zrinyi                   ","utca",,-3,,0,
4026,"Zsák                     ","utca",,0,,0,
4014,"Zsálya                   ","köz","Pallag",0,,0,
4033,"Zsigmond Ferenc          ","utca",,0,,0,
4225,"Zsindely                 ","utca","Józsa",0,,0,
4002,"Zsombék","utca",,0,,0,
4002,"Zsurló","utca",,0,,0,
4026,"Zúgó                     ","utca",,0,,0,
4002,"Zúzmara","utca",,0,,0,
4033,"Zwingli                  ","utca",,0,,0,
